,carpark_name,carpark_latitude,carpark_longitude
1065,BLK 644 PUNGGOL CENTRAL,1.3977398982918714,103.91591124799342
1066,BLK 201 PUNGGOL FIELD,1.3997668965998609,103.90368863010565
1067,BLK 178 & 193 EDGEFIELD PLAINS,1.3995519599597015,103.90833604330294
1068,BLK 172 EDGEDALE PLAINS,1.3955198255395462,103.91177770471042
1069,BLK 650 PUNGGOL CENTRAL,1.3972838421569989,103.91530323143354
1070,BLK 204 PUNGGOL FIELD,1.3984631405322812,103.90307285517704
1071,BLK 194 PUNGGOL ROAD,1.4020092036707752,103.90651604233213
1072,BLK 633 PUNGGOL DRIVE,1.400538847013656,103.91326596736563
1073,BLK 170D PUNGGOL EAST,1.394353944737511,103.91409384167919
1074,BLK 301 PUNGGOL CENTRAL,1.4036785832909147,103.90619802299027
1075,BLK 302 PUNGGOL PLACE,1.4048472500172433,103.90460666624088
1076,BLK 621A - 621B EDGEFIELD WALK,1.4012553870089186,103.90989066575952
1077,BLK 603 PUNGGOL ROAD,1.403862280610026,103.90798247324133
1078,BLK 602 PUNGGOL CENTRAL,1.4031193293259538,103.90729350674667
1079,BLK 305 PUNGGOL ROAD,1.4060197574757536,103.9062230563652
1080,BLK 614 EDGEFIELD PLAINS,1.4032349137543931,103.90965714004724
1081,BLK 612 PUNGGOL DRIVE,1.4045992306191062,103.90863393763146
1082,BLK 267 PUNGGOL FIELD,1.4040002035818009,103.89795280345768
1083,BLK 270 PUNGGOL FIELD,1.4037210635186192,103.89915033137795
1084,BLK 273 PUNGGOL PLACE,1.4026510883226657,103.90194268043491
1085,BLK 616 PUNGGOL DRIVE,1.402126423994564,103.91169725663117
1086,BLK 288 PUNGGOL PLACE,1.4017143985503453,103.9030958327371
1087,BLK 206A PUNGGOL PLACE,1.398856556652632,103.90132875322426
1088,BLK 169 PUNGGOL FIELD,1.393629380207694,103.91450023771422
1089,BLK 624 PUNGGOL CENTRAL,1.4002594317477919,103.91162984145231
1090,BLK 207 PUNGGOL PLACE,1.400626977614167,103.90091632843101
1091,BLK 271 PUNGGOL WALK,1.403005117906795,103.90038376648269
1092,BLK 210 PUNGGOL PLACE,1.3993185362463554,103.90039180280627
1093,BLK 211 PUNGGOL WALK,1.4014192894388875,103.89943821756714
1094,BLK 213 PUNGGOL WALK,1.400010434777652,103.89867607165827
1095,BLK 312 SUMANG LINK,1.4101951180886203,103.90146052684818
1096,BLK 266 PUNGGOL WAY,1.405276532646886,103.89821092418207
1097,BLK 259 PUNGGOL FIELD,1.404506226244788,103.89534432107786
1098,BLK 261 PUNGGOL WAY,1.4054048056345319,103.89684156866582
1099,BLK 672 EDGEFIELD PLAINS,1.4070699794626313,103.91172986197323
1100,BLK 665 PUNGGOL DRIVE,1.4019208645334207,103.91468720451994
1101,663  PUNGGOL DRIVE,1.3999148394641896,103.91679073265178
1102,BLK 308 PUNGGOL WALK,1.408109321653477,103.89876067269127
1103,BLK 670 EDGEFIELD PLAINS,1.4058229986447526,103.91325810351456
1104,BLK 678 PUNGGOL DRIVE,1.4061149025133133,103.90888986674689
1105,BLK 256 SUMANG WALK,1.4055339264168498,103.89552843195224
1106,BLK 677 PUNGGOL DRIVE,1.4057398730818174,103.9095796556182
1107,BLK 676 PUNGGOL DRIVE,1.4052928416984594,103.91021417456238
1108,BLK 310 PUNGGOL WALK,1.409762447924623,103.89972278958646
1109,BLK 121 EDGEDALE PLAINS,1.3935832922158469,103.9083695310196
1110,BLK 314 PUNGGOL WAY,1.4084738701672708,103.89751341807985
1111,BLK 217 SUMANG WALK,1.402849777146735,103.8956389998498
1112,BLK 661 EDGEDALE PLAINS,1.4025347595532838,103.91761458579194
1113,BLK 226 SUMANG LANE,1.403078094080514,103.89328396343744
1114,BLK 682 EDGEDALE PLAINS EDGEDALE PLAINS,1.4040260868198657,103.91579874451504
1115,BLK 222 SUMANG LANE SUMANG LANE,1.401100942346659,103.89427875623967
1116,BLK 233 SUMANG LANE,1.4012602647548869,103.89160298259335
1117,BLK 326 SUMANG WALK SUMANG WALK,1.41327888207719,103.89931543618415
1118,BLK 659 PUNGGOL EAST ROAD,1.401012310975492,103.91955204475866
1119,BLK 322 SUMANG WALK,1.4111955531803217,103.89753055135621
1120,473A PASIR RIS DR 6,1.374282852405605,103.95660442487535
1121,BLK 204A PASIR RIS STREET 21,1.3667464214739593,103.96247396456343
1122,BLK 269A PASIR RIS STREET 21,1.3647932754078957,103.96345701840376
1123,BLK 272A PASIR RIS STREET 21,1.3649054929788302,103.96502890331404
1124,BLK 199A PASIR RIS STREET 12,1.3664735547775337,103.95959774167476
1125,BLK 180A PASIR RIS STREET 11,1.3647084328267176,103.96010539790755
1126,BLK 158A PASIR RIS STREET 13,1.3641601337238647,103.96167711032825
1127,BLK 149A PASIR RIS STREET 13,1.3623587330477753,103.96272060688607
1128,BLK 142A PASIR RIS STREET 11,1.3627928524995254,103.95970066912462
1129,BLK 135A PASIR RIS STREET 11,1.3647565501015353,103.95687982769061
1130,BLK 108A PASIR RIS STREET 12,1.367956777555038,103.95702273852463
1131,BLK 220A PASIR RIS STREET 21,1.37007306561966,103.96101285046079
1132,BLK 526 PASIR RIS STREET 51,1.3680416334135912,103.94745603169594
1133,BLK 530 PASIR RIS DR 1,1.3711969823159367,103.94941542540188
1134,BLK 555A PASIR RIS STREET 51,1.3685624312364921,103.95221374215554
1135,BLK 564A PASIR RIS STREET 51,1.3686817553022461,103.9495037477118
1136,BLK 561A PASIR RIS STREET 51,1.3671851799114267,103.9513153189911
1137,BLK 500A PASIR RIS STREET 52,1.3763901312097686,103.94560888980419
1138,BLK 521A PASIR RIS STREET 52,1.373867572894938,103.94399274023216
1139,BLK 578A PASIR RIS STREET 53,1.373960188897794,103.9465959696924
1140,BLK 586A PASIR RIS STREET 53,1.3747001092714635,103.9477660061047
1141,BLK 601A ELIAS ROAD,1.3773336408343004,103.94337373293396
1142,BLK 225A PASIR RIS STREET 21,1.3718003498167433,103.96093300168212
1143,BLK 614A ELIAS ROAD,1.3757453839953446,103.94217718688328
1144,BLK 631A PASIR RIS DRIVE 3,1.3793067735982882,103.94009872430271
1145,BLK 635A PASIR RIS DRIVE 1,1.3770809237481751,103.93987670048551
1146,BLK 649A PASIR RIS DRIVE 10,1.3780006050848774,103.93871197024471
1147,BLK 700A PASIR RIS DRIVE 10,1.3807695117170842,103.93864139053616
1148,BLK 710A PASIR RIS STREET 72,1.3824165586451849,103.93707054978773
1149,BLK 718A PASIR RIS STREET 72,1.3819247877443905,103.93601952013265
1150,BLK 736A PASIR RIS DRIVE 10,1.378947581223809,103.93724254160915
1151,BLK 231A PASIR RIS DRIVE 4,1.3741059191478586,103.96144271358459
1152,BLK 744A PASIR RIS STREET 71,1.3779476132601656,103.93538366563043
1153,BLK 747A PASIR RIS STREET 71,1.3787374201247238,103.93412439603453
1154,BLK 757A PASIR RIS ST 71,1.3771770766193097,103.933146993525
1155,BLK 762A PASIR RIS STREET 71,1.3759656182674487,103.93329952863986
1156,BLK 773A PASIR RIS STREET 71,1.374601954887436,103.93590489391259
1157,BLK 782A PASIR RIS STREET 71,1.373224586883508,103.9383869887287
1158,BLK 235A PASIR RIS STREET 21,1.373770353071393,103.96260801282298
1159,BLK 245A PASIR RIS STREET 21,1.370802196079768,103.9633947325202
1160,BLK 257A PASIR RIS STREET 21,1.367557638171991,103.96324992159083
1161,BLK 458A PASIR RIS DRIVE 4,1.3716359902146535,103.96025594204701
1162,BLK 216A PASIR RIS STREET 21,1.3682919670590934,103.96121606162933
1163,BLK 101 TO 109 POTONG PASIR AVENUE 1,1.334004902068074,103.86921395965486
1164,BLK 143 TO 145 POTONG PASIR AVENUES 2/3,1.3326801447688794,103.86605451410966
1165,BLK 134 TO 142 POTONG PASIR AVENUE 3,1.3336019833981587,103.86584452814058
1166,BLK 121 TO 133 POTONG PASIR AVENUE 1,1.3347329118377271,103.86611923734695
1167,BLK 113 TO 120 POTONG PASIR AVENUE 1,1.3363131015185308,103.86322285845003
1168,BLK 146 POTONG PASIR AVENUE 2,1.3322837359757773,103.86761465081429
1169,BLK 145 POTONG PASIR AVENUES 2/3,1.3321946782571832,103.86606008684078
1170,BLK 33 PARK CRESCENT MSCP,1.2854503678206215,103.8422700080622
1171,BLK 441A PASIR RIS DRIVE 6,1.3696196338881979,103.95783518955092
1172,BLK 212A PASIR RIS STREET 21,1.3680171563777719,103.9603263377034
1173,BLK 101/108 PASIR RIS STREET 12,1.3673318395597107,103.9579998023344
1174,BLK 467/477 PASIR RIS DRIVE 6,1.373738956094068,103.95718283417963
1175,BLK 478/487 PASIR RIS DRIVE 4,1.3744576196610265,103.9593903052974
1176,BLK 544/556 PASIR RIS STREET 51,1.368713690421438,103.95268297102731
1177,"BLK 537-543, 564-569 PASIR RIS STREET 51",1.3694763858176826,103.94961882877014
1178,BLK 557-562 PASIR RIS ST 51,1.3666860888089774,103.95149269876866
1179,BLK 109/129 PASIR RIS STREET 11,1.3672748025475794,103.95544278951166
1180,BLK 531/536 PASIR RIS DR 1/PASIR RIS CENTRAL,1.371063422875556,103.95071563026313
1181,BLK 406/411 PASIR RIS DRIVE 6,1.3729346460751715,103.95452048873425
1182,"BLK 405/406, 412/429 PASIR RIS DRIVE 6",1.370508264193332,103.95511705035094
1183,BLK 441/445 PASIR RIS DRIVE 6,1.3693790590205024,103.95759400506248
1184,BLK 446/455 PASIR RIS DRIVE 6,1.3710094121120635,103.95768508262735
1185,BLK 456/461 PASIR RIS DRIVE 4,1.371267840795115,103.95957441760477
1186,BLK 463/466 PASIR RIS STREET 41,1.3732053012591245,103.95845575439039
1187,BLK 196 PUNGGOL FIELD,1.3993255232638986,103.90701599409297
1188,BLK 416 PANDAN GARDENS,1.3212042144268707,103.74835585800444
1189,BLK 415 PANDAN GARDENS,1.3205673948612133,103.74819409636538
1190,BLK 401/402 PANDAN GARDENS,1.320690159768277,103.75040784611822
1191,BLK 403/408 PANDAN GARDENS,1.3193536177884062,103.74917540107666
1192,BLK 413 PANDAN GARDENS,1.3198348225460326,103.74814817657088
1193,BLK 412/414 PANDAN GARDENS,1.3198823805928181,103.74716480513736
1194,BLK 409/411 PANDAN GARDENS,1.3188214674823917,103.74738396670388
1195,BLK 199 PUNGGOL FIELD,1.4000968291791078,103.90601546976215
1196,BLK 101 PUNGGOL FIELD,1.3984568370825283,103.90577445865665
1197,BLK 105 EDGEFIELD PLAINS,1.3972271617557026,103.90562289882699
1198,BLK 107 PUNGGOL FIELD,1.3968775547129961,103.90764189630706
1199,BLK 109 PUNGGOL FIELD,1.3953685695565576,103.90946234340295
1200,BLK 119 EDGEFIELD PLAINS,1.3954279668974037,103.90647015288728
1201,BLK 126 EDGEDALE PLAINS,1.3942284462380639,103.91091390677072
1202,BLK 128 PUNGGOL FIELD WALK,1.3929239184124893,103.91253745829621
1203,BLK 49 STIRLING RD,1.2976307008778873,103.80216803097211
1204,BLK 41/48 STIRLING RD,1.2983325731435038,103.80175442244355
1205,BLK 45 AND 50 STIRLING RD,1.2969337257257816,103.80371667974568
1206,BLK 52 STIRLING RD,1.2962063464606461,103.80382460327944
1207,BLK 151 MEI LING STREET,1.2947010066058078,103.80325801294278
1208,BLK 155-164 STIRLING ROAD,1.2916476231174145,103.80438670203422
1209,MARGARET DRIVE,1.2958305456656498,103.80877657038734
1210,BLK 168A QUEENSWAY,1.2887137054923081,103.803908353803
1211,BLK 80 STRATHMORE AVENUE,1.294345239395989,103.80922355228746
1212,BLK 150A MEI CHIN ROAD,1.2953582295668435,103.8035133577102
1213,MEI CHIN ROAD,1.2952947342758825,103.80277197043519
1214,BLKS 166-171 STIRLING ROAD,1.2911403172091722,103.80316783226533
1215,BLK 165-166 STIRLING RD,1.290779202832361,103.80214729898866
1216,BLK 39 TANGLIN HALT ROAD,1.2979326278162269,103.79906247903409
1217,BLK 33-34 TANGLIN HALT ROAD,1.2967856200643242,103.79891198839513
1218,BLK 61/66 COMMONWEALTH DRIVE,1.2986891819388953,103.79642676862868
1219,BLK 46-2 COMMONWEALTH DRIVE,1.2998598225856595,103.79860455464187
1220,BLK 46-3 COMMONWEALTH DRIVE,1.300089156141582,103.7976555084121
1221,BLK 47/49 TANGLIN HALT ROAD,1.3009337412541244,103.79758469119325
1222,BLK 115A COMMONWEALTH DRIVE,1.3055238204563318,103.79875385421073
1223,BLK 96-111 AND 115 COMMONWEALTH CRESCENT,1.3070878550554517,103.80113832326766
1224,BLK 117 COMMONWEALTH DRIVE,1.3067047897222288,103.7994973472632
1225,BLK 116-118 COMMONWEALTH CRESCENT,1.3071728123632282,103.80054334003208
1226,BLK 110 COMMONWEALTH CRESCENT,1.3068774261960923,103.79900467147326
1227,BLK 99/102 COMMONWEALTH CRESCENT,1.307346070611529,103.80054927179201
1228,BLK 96 COMMONWEALTH CRESCENT,1.306493006109802,103.80089701701327
1229,BLK 91/92 COMMONWEALTH DRIVE,1.3062533085068155,103.80039166552683
1230,BLK 10A HOLLAND DRIVE,1.3083119292817016,103.79369887834429
1231,BLK 18 HOLLAND DRIVE,1.3115932040321492,103.79201555445782
1232,BLK 19/23A/23B QUEENS CLOSE,1.294206414375908,103.79956933961495
1233,BLK 45/46/47 HOLLAND DRIVE,1.30853648140917,103.79270170688473
1234,BLK 43 HOLLAND DRIVE,1.3075367428678997,103.79316432035691
1235,BLK 2/4/6/31/32 HOLLAND CLOSE,1.3067809877783394,103.79667318529349
1236,NORTH BUONA VISTA ROAD,1.3082345910446525,103.7920456703827
1237,BLK 148A MEI LING STREET,1.2945634816894223,103.8038718685725
1238,BLK 5A HOLLAND CLOSE,1.3088789371038347,103.79623840948703
1239,BLK 19A QUEEN'S CLOSE,1.292990560657612,103.80055965992064
1240,BLK 7B COMMONWEALTH AVENUE,1.3062461348732004,103.79504979530897
1241,BLK 82 STRATHMORE AVENUE,1.2947981950673044,103.80848502285889
1242,BLK 83 STRATHMORE AVENUE,1.2949401336399362,103.80806396955174
1243,BLK 102 COMMONWEALTH CRESCENT,1.3076378079345645,103.80056110547325
1244,BLK 98 COMMONWEALTH CRESCENT,1.3067193471401568,103.80126817971922
1245,BLK 181-184 STIRLING ROAD,1.2953471669289198,103.8044052500753
1246,BLK 64 COMMONWEALTH DRIVE,1.299199602060856,103.79738568437102
1247,BLK 55 COMMONWEALTH DRIVE,1.2973375726157685,103.79728490662436
1248,BLK 89 COMMONWEALTH DRIVE,1.3052955173997665,103.79909451795866
1249,BLK 638 VEERASAMY ROAD,1.3072102800045187,103.85535244045683
1250,BLK 101/102 JALAN RAJAH,1.328546809837194,103.85155370374846
1251,BLK 103/104 JALAN RAJAH,1.3276877467528525,103.85307063417105
1252,BLK 105/108 JALAN RAJAH,1.3282855436779115,103.85456412458879
1253,BLK 88A REDHILL CLOSE,1.2864639274829988,103.81857760519372
1254,BLK 70A REDHILL CLOSE,1.2869776899234346,103.81695684112623
1255,BLK 73 REDHILL RD,1.2879157769529903,103.81727324817024
1256,BLK 74 REDHILL RD,1.2879583184018655,103.8157926154042
1257,BLK 75A/B REDHILL ROAD,1.2882886138255218,103.81561639580704
1258,BLK 60A STRATHMORE AVENUE,1.2925635490008842,103.81187745068671
1259,BLK 61 STRATHMORE AVENUE,1.2939665666451008,103.8110072972267
1260,BLK 306B CANBERRA ROAD,1.446480287012051,103.8220572791407
1261,BLK 481A SEMBAWANG DRIVE,1.4524959874546903,103.81539294605084
1262,BLK 476A SEMBAWANG DRIVE,1.4517759781995045,103.81666194814878
1263,BLK 424A CANBERRA ROAD,1.4531650655885577,103.819062926083
1264,BLK 404A ADMIRALTY LINK,1.454352381712315,103.8164254897947
1265,BLK 406A SEMBAWANG DRIVE,1.4523973177575236,103.81743227735947
1266,BLK 358A ADMIRALTY DRIVE,1.4489271805752422,103.8166936266961
1267,BLK 339 SEMBAWANG CLOSE,1.4482824208020315,103.81731036780394
1268,BLK 504 MONTREAL DRIVE,1.4509081142282243,103.82368995407171
1269,BLK 469/469A/469B ADMIRALTY DRIVE,1.4489311212031601,103.81370144290963
1270,BLK 501 WELLINGTON CIRCLE,1.4515916427534172,103.82135766637343
1271,BLK 316A SEMBAWANG VISTA,1.4464483347703545,103.82050273329824
1272,BLK 505 CANBERRA LINK,1.4502717325718153,103.82250801852754
1273,BLK 467/467A/467B ADMIRALTY DRIVE,1.4517812855899734,103.81423563978689
1274,BLK 351 CANBERRA ROAD,1.4511675571821494,103.82028829233381
1275,BLK 354 ADMIRALTY DRIVE,1.450035380675405,103.81838924290304
1276,BLK 506 WELLINGTON CIRCLE,1.4523223963628171,103.82354948490479
1277,BLK 588 MONTREAL DRIVE,1.4501900593556503,103.82478696492099
1278,BLK 484A ADMIRALTY LINK,1.4564650180938092,103.81522395296527
1279,BLK 492A ADMIRALTY LINK,1.456622416476301,103.81739647167682
1280,BLK 482A ADMIRALTY LINK,1.454863339256373,103.81563840952468
1281,BLK 508 WELLINGTON CIRCLE,1.4530450934816532,103.82007344104116
1282,BLK 325A SEMBAWANG CRESCENT,1.444937698500521,103.81874050720445
1283,BLK 466 SEMBAWANG DRIVE,1.4554680859084974,103.81353977631458
1284,BLK 463 SEMBAWANG DRIVE,1.45552667904927,103.81452318921077
1285,BLK 591 MONTREAL LINK,1.450237533979032,103.82637721387191
1286,BLK 592 MONTREAL LINK,1.4512138979419211,103.82743286825084
1287,BLK 462 SEMBAWANG DRIVE,1.4546450335090653,103.8135215966649
1288,BLK 120 CANBERRA CRES,1.4457165694498053,103.83160177449506
1289,BLK 121 CANBERRA ST,1.4474343156995622,103.83398232747965
1290,BLK 106 CANBERRA STREET,1.4491498239714464,103.8327386636083
1291,BLK 129 CANBERRA ST,1.4446430469011269,103.83269273289434
1292,BLK 108 CANBERRA WALK,1.4477832787068854,103.83220530968379
1293,BLK 313A SEMBAWANG DRIVE,1.4440797074466687,103.82127316472292
1294,BLK 115 CANBERRA WALK,1.4460724650418977,103.82870718108161
1295,BLK 361 SEMBAWANG CRES,1.446182983054787,103.81375259506224
1296,BLK 365 SEMBAWANG CRES,1.4443583329813747,103.81624692605946
1297,BLK 322A SEMBAWANG CLOSE,1.4461198447407104,103.81819700149305
1298,BLK 306A CANBERRA ROAD,1.4453412008877868,103.822555133907
1299,BLK 336A SEMBAWANG CRESCENT,1.4466286838914593,103.81500660782498
1300,BLK 330A SEMBAWANG CLOSE,1.4471119773997256,103.81722634794144
1301,BLK 335A SEMBAWANG CLOSE,1.4476704341810682,103.81548836056405
1302,BLK 114A LORONG 3 GEYLANG MSCP,1.3124602116224569,103.87445140859636
1303,BLK 50A SIMS DRIVE,1.3161327950004906,103.87845506103255
1304,BLK 40-44 SIMS DRIVE,1.3165726780306852,103.87708327324619
1305,BLK 113/114 LOR 3 GEYLANG,1.311682261729381,103.87407845046522
1306,BLK 63 SIMS PLACE,1.3163856903514617,103.87944876634822
1307,BLK 45/50/51 SIMS DRIVE,1.3169224596017053,103.87836486432721
1308,BLK 46/47/48/49 SIMS PLACE,1.317329964458469,103.87924761702766
1309,BLK 52 SIMS PLACE,1.3165783475838229,103.88024180819582
1310,BLK 53 SIMS PLACE,1.317768920515717,103.87991488367751
1311,BLK 54 SIMS DRIVE,1.318322616258816,103.87886962637538
1312,BLK 55/56 SIMS DRIVE,1.3190321511608034,103.87933379503347
1313,BLK 62 SIMS DRIVE,1.3190516894838986,103.87686165821306
1314,BLK 114 LOR 3 GEYLANG,1.311761470021411,103.87349593503212
1315,157 SERANGOON NORTH AVE 1,1.3714096366112363,103.86933550523555
1316,BLK 151/154 SERANGOON NORTH AVE 1/2,1.3702260011119238,103.87341939616748
1317,BLK 211-222 SERANGOON AVENUE 4,1.3578438574793177,103.87308906272622
1318,BLK 223/230 SERANGOON AVENUE 4,1.3565716827001966,103.87033018876296
1319,BLK 231/237 SERANGOON AVENUE 3,1.354552223660293,103.86998870808891
1320,BLK 238/246 SERANGOON AVENUE 3,1.3528949261661782,103.86941007543464
1321,BLK 301/319 SERANGOON AVENUE 2,1.3526188900569782,103.86771993211642
1322,BLK 321/329 SERANGOON AVENUE 3,1.3517144409398179,103.86770944034198
1323,BLK 330/335 SERANGOON AVENUE 3,1.3501974828614478,103.87046405891779
1324,BLK 201/210 SERANGOON CENTRAL,1.3547449134036937,103.873691231019
1325,BLK 101/108 SERANGOON NORTH AVE 1,1.3700669160712302,103.87053211749574
1326,BLK 264 SERANGOON CENTRAL,1.351577567630948,103.87209879674317
1327,BLK 262/263 SERANGOON CENTRAL,1.3534361812042228,103.87201608645344
1328,BLK 261/263 SERANGOON CENTRAL,1.3541567315681,103.8721288272638
1329,BLK 253/254 SERANGOON CENTRAL DRIVE,1.3540499067911238,103.87083893019735
1330,BLK 265 SERANGOON AVENUE 3,1.3527643970392265,103.87149419262846
1331,BLK 401/408 SERANGOON CENTRAL/AVE 1,1.346310249041107,103.8727233915193
1332,BLK 409/414 SERANGOON CENTRAL/AVE 1,1.3489617111706056,103.87413981650265
1333,BLK 421/427 SERANGOON CENTRAL/AVE 1,1.3483947531667362,103.87624891045581
1334,BLK 410A SERANGOON CENTRAL,1.3481957061532068,103.87362325721168
1335,BLK 2A LORONG LEW LIAN,1.3499026871040094,103.87579928529938
1336,BLK 109/112 SERANGOON NORTH AVE 1,1.3692441818922345,103.87092233217425
1337,BLK 141A SERANGOON NTH AVE 1,1.367862129578908,103.87445279978023
1338,BLK 514/520 SERANGOON NORTH AVENUE 4,1.3715119708787575,103.8736719069539
1339,BLK 521/530 SERANGOON NORTH AVENUE 4,1.3722848009296462,103.87229673775931
1340,BLK 537/542 SERANGOON NORTH AVENUE 4,1.374161738277277,103.8726078285382
1341,BLK 531/536 SERANGOON NORTH AVENUE 4,1.3739410854282346,103.87430722794699
1342,BLK 500/506B SERANGOON NORTH AVENUE 4,1.3730991180086007,103.87625296021666
1343,BLK 519 SERANGOON NORTH AVENUE 4,1.3715875511419595,103.87488896753737
1344,BLK 504A SERANGOON NORTH AVENUE 4,1.3739532452074859,103.87571527826657
1345,BLK 542A SERANGOON NORTH AVENUE 4,1.373503671772787,103.87170290325065
1346,"BLK 113-125, 142-148 SERANGOON NORTH AVE 1",1.3687392940496161,103.87229611076802
1347,"BLK 113,115,117,118,120,121 SERANGOON NORTH AVE 1",1.3678292341800773,103.87031414577827
1348,BLK 149A SERANGOON NORTH AVENUE 1,1.3670031927637545,103.87327286062062
1349,BLK 550A SERANGOON NORTH AVENUE 3,1.3725409566369569,103.87002295696432
1350,BLK 546A SERANGOON NORTH AVE 3,1.3740476540994038,103.87021204033407
1351,BLK 512A SERANGOON NORTH AVE 4,1.3708797396159602,103.87510469851748
1352,BLK 510 SERANGOON NORTH AVE 4,1.3704946267818292,103.87568240519735
1353,BLK 238A SERANGOON AVENUE 2,1.35390134346339,103.8686103707852
1354,BLK 257A SERANGOON CENTRAL DRIVE,1.3552098604736453,103.87238246840384
1355,NEXT TO BLK 226 SERANGOON AVE 4,1.3568895318365604,103.8716334117011
1356,BLK 150 SERANGOON NORTH AVE 2,1.3693780947168108,103.87505046717419
1357,BLK 223A SERANGOON AVE 4,1.3574991140500354,103.87117293787533
1358,BLK 126 SERANGOON NORTH AVE 1,1.3658478968113656,103.87188259226863
1359,BLK 127 SERANGOON NORTH AVE 1,1.3655102143875184,103.87205646888867
1360,BLK 135/141 SERANGOON NORTH AVE 2,1.3684173420705237,103.87445986390296
1361,BLK 4A ST. GEORGE'S LANE,1.3226963624502404,103.86024409125186
1362,BLK 25A/26/26A/26B ST.GEORGE'S LANE,1.3220346879526756,103.86283710341827
1363,BLK 1/3/8 ST GEORGE RD,1.3232280335397615,103.86100632168511
1364,BLK 14/19 ST GEORGE RD,1.3241162395100088,103.86221206094716
1365,BLK 20/23 ST GEORGE RD,1.3251470002256687,103.86217668603142
1366,BLK 9/11 ST GEORGE RD,1.3233078536386083,103.86310359429157
1367,BLK 301-313 SHUNFU ROAD,1.3507449261777251,103.83829758916401
1368,BLK 320 SHUNFU ROAD,1.3519652625237164,103.83696880365733
1369,BLK 115 SIMEI STREET 1,1.3431645423057599,103.9504537993987
1370,BLK 125 SIMEI STREET 1,1.3461064600262502,103.95391967522477
1371,BLK 166 SIMEI ROAD MSCP,1.3453701772727074,103.95816625977923
1372,BLK 248 SIMEI STREET 5,1.3435931829113548,103.95354638404818
1373,BLK 256A SIMEI STREET 1,1.342527290332565,103.95228048073788
1374,BLK 168 SIMEI LANE,1.3429664551874474,103.95894372041212
1375,BLK 101/107 SIMEI STREET 1,1.3411094378385866,103.95131785642268
1376,BLK 148 - 154 SIMEI STREET 1,1.345569979069839,103.95712322052752
1377,BLK 155/162 SIMEI ROAD,1.345172569755735,103.95926490626215
1378,BLK 163/165 SIMEI ROAD,1.3458702647263399,103.958928410002
1379,BLK 221/235 SIMEI STREET 4,1.341979359948771,103.95711141512376
1380,BLK 142/145 SIMEI ST 2,1.3452760431923798,103.95461834695517
1381,BLK 108/119 SIMEI STREET 1,1.344011471094061,103.9519156243752
1382,BLK 117/119 SIMEI STREET 1,1.3445653569991896,103.95202598786383
1383,BLK 120/122 SIMEI STREET 1,1.3448566047035884,103.95227493068607
1384,BLK 120/130 SIMEI STREET 1,1.345745461652442,103.9539639888232
1385,BLK 132 SIMEI STREET 1,1.3469018245740405,103.95562543072829
1386,BLK 132 - 139 SIMEI STREET 1,1.347429684308167,103.95629220295606
1387,BLK 138 SIMEI STREET 1,1.3472093067939954,103.95712210094223
1388,BLK 141/147 SIMEI STREET 2,1.3457753474928342,103.95543946175466
1389,BLK 133A RIVERVALE STREET,1.3884172597070314,103.90416746999098
1390,BLK 272A SENGKANG CENTRAL,1.3846315451169156,103.8933320236058
1391,BLK 241A COMPASSVALE WALK,1.3902640175240086,103.89823603716263
1392,BLK 226D COMPASSVALE WALK,1.3884031811248507,103.8994634835394
1393,BLK 103A RIVERVALE WALK,1.3832014796474887,103.90065803933703
1394,BLK 228D COMPASSVALE WALK,1.3881741101637362,103.90074359393208
1395,BLK 142A RIVERVALE DRIVE,1.3898150362870614,103.90533732069582
1396,BLK 256A COMPASSVALE ROAD,1.3936038427321553,103.89953418022652
1397,BLK 111A RIVERVALE WALK,1.3837297041351515,103.9009037659499
1398,BLK 248A COMPASSVALE ROAD,1.3928213907743747,103.89870681748124
1399,BLK 188E RIVERVALE DRIVE,1.3946789699893813,103.90455098519713
1400,BLK 190C RIVERVALE DRIVE,1.3947732529580326,103.90242815700068
1401,BLK 236A COMPASSVALE WALK,1.390283406829785,103.9001141454177
1402,BLK 191C RIVERVALE DRIVE,1.3941068953261806,103.90391430426105
1403,BLK 117D RIVERVALE DRIVE,1.3828047205179101,103.90315951060023
1404,BLK 122F RIVERVALE DRIVE,1.3872244484762688,103.9052154115567
1405,BLK 121E SENGKANG EAST WAY,1.3862233734196823,103.90609468269244
1406,BLK 185 RIVERVALE CRESCENT,1.3937143837711425,103.90675769276932
1407,BLK 257 COMPASSVALE ROAD,1.3929209702849534,103.89795579643965
1408,BLK 259 COMPASSVALE ROAD,1.3935143423581946,103.89655861618257
1409,BLK 119 RIVERVALE DRIVE,1.3851164520884225,103.9036057110175
1410,BLK 203 COMPASSVALE ROAD,1.387008719266741,103.89590076347676
1411,BLK 204 COMPASSVALE DRIVE,1.3880225732532274,103.89538993670813
1412,BLK 205D COMPASSVALE LANE,1.3860441807607229,103.89742587393226
1413,BLK 260 SENGKANG EAST WAY,1.3937198420676984,103.89584128890573
1414,BLK 195A RIVERVALE DRIVE,1.3932082235368286,103.90256587963744
1415,BLK 200 SENGKANG EAST ROAD,1.3876583459669163,103.89216437348892
1416,BLK 201 SENGKANG EAST ROAD,1.388331502255945,103.89239969863985
1417,BLK 299 COMPASSVALE STREET,1.3966809496482944,103.90197084903363
1418,BLK 297 COMPASSVALE STREET,1.3951935711256291,103.89984356864697
